"timeMillisSpent","score"
25,"-4hard/-7334soft"
84,"-3hard/-7234soft"
142,"0hard/-7186soft"
208,"0hard/-7132soft"
289,"0hard/-7105soft"
366,"0hard/-7061soft"
449,"0hard/-7053soft"
524,"0hard/-7034soft"
588,"0hard/-7029soft"
669,"0hard/-7007soft"
752,"0hard/-7003soft"
824,"0hard/-6990soft"
885,"0hard/-6987soft"
1104,"0hard/-6982soft"
1166,"0hard/-6978soft"
