"timeMillisSpent","score"
6,"-4hard/-7342soft"
22,"-2hard/-7189soft"
104,"-2hard/-7118soft"
187,"-2hard/-6999soft"
269,"-2hard/-6986soft"
348,"-2hard/-6976soft"
471,"-2hard/-6975soft"
802,"-2hard/-6968soft"
832,"-2hard/-6965soft"
