"timeMillisSpent","score"
21,"-15hard/-7675soft"
71,"-4hard/-7593soft"
141,"-2hard/-7560soft"
215,"0hard/-7526soft"
307,"0hard/-7475soft"
401,"0hard/-7306soft"
483,"0hard/-7239soft"
555,"0hard/-7140soft"
623,"0hard/-7108soft"
677,"0hard/-7030soft"
747,"0hard/-7001soft"
800,"0hard/-6965soft"
857,"0hard/-6930soft"
915,"0hard/-6914soft"
975,"0hard/-6909soft"
1036,"0hard/-6906soft"
1086,"0hard/-6902soft"
1141,"0hard/-6894soft"
1268,"0hard/-6891soft"
