"timeMillisSpent","score"
6,"-4hard/-7342soft"
39,"-2hard/-7078soft"
86,"-2hard/-7030soft"
147,"-2hard/-7012soft"
209,"-2hard/-7006soft"
276,"-2hard/-6996soft"
351,"-2hard/-6990soft"
450,"-2hard/-6986soft"
577,"-2hard/-6983soft"
679,"-2hard/-6980soft"
785,"-2hard/-6975soft"
905,"-2hard/-6974soft"
1103,"-2hard/-6973soft"
