"timeMillisSpent","score"
4,"-2hard/-4049soft"
7,"-2hard/-4043soft"
7,"-2hard/-4042soft"
8,"-2hard/-4036soft"
8,"-2hard/-4032soft"
9,"-2hard/-4006soft"
