"timeMillisSpent","score"
7,"-4hard/-7342soft"
26,"-2hard/-7189soft"
116,"-2hard/-7118soft"
206,"-2hard/-6999soft"
292,"-2hard/-6986soft"
370,"-2hard/-6976soft"
493,"-2hard/-6975soft"
850,"-2hard/-6968soft"
879,"-2hard/-6965soft"
