"timeMillisSpent","score"
2986,"-182hard/-96446soft"
3032,"-182hard/-96442soft"
3094,"-181hard/-96507soft"
3114,"-180hard/-96627soft"
3137,"-180hard/-96620soft"
3325,"-179hard/-97188soft"
3429,"-178hard/-100817soft"
3481,"-177hard/-101260soft"
6080,"-177hard/-101210soft"
6083,"-177hard/-101189soft"
6763,"-176hard/-101980soft"
6769,"-174hard/-102000soft"
9410,"-172hard/-101024soft"
