"timeMillisSpent","score"
12,"-8hard/-9058soft"
59,"0hard/-8756soft"
125,"0hard/-8551soft"
191,"0hard/-8479soft"
263,"0hard/-8411soft"
340,"0hard/-8357soft"
433,"0hard/-8310soft"
545,"0hard/-8303soft"
659,"0hard/-8288soft"
763,"0hard/-8267soft"
881,"0hard/-8259soft"
997,"0hard/-8254soft"
1121,"0hard/-8251soft"
2392,"0hard/-8248soft"
2682,"0hard/-8243soft"
2926,"0hard/-8240soft"
