"timeMillisSpent","score"
18,"-10hard/-7217soft"
72,"-2hard/-7207soft"
167,"0hard/-7164soft"
329,"0hard/-7144soft"
412,"0hard/-7133soft"
480,"0hard/-7126soft"
556,"0hard/-7120soft"
611,"0hard/-7115soft"
663,"0hard/-7114soft"
736,"0hard/-7093soft"
794,"0hard/-6893soft"
961,"0hard/-6872soft"
1015,"0hard/-6870soft"
1073,"0hard/-6860soft"
1915,"0hard/-6853soft"
