"timeMillisSpent","score"
17,"-23hard/-3983soft"
70,"-21hard/-3963soft"
246,"-21hard/-3952soft"
346,"-21hard/-3949soft"
435,"-20hard/-3900soft"
526,"-20hard/-3804soft"
583,"-19hard/-6986soft"
640,"-19hard/-6982soft"
1107,"-19hard/-6965soft"
1337,"-19hard/-6964soft"
1569,"-19hard/-6962soft"
1625,"-19hard/-6959soft"
2828,"-19hard/-6952soft"
2903,"-19hard/-3767soft"
